ruler_a,ruler_b,state,district,district_key,scenario,period,disagreement_rank,composite_a,composite_b,composite_delta,composite_rank_a,composite_rank_b,metric_slug,raw_value,metric_score_a,metric_score_b,metric_score_delta,weight,frame
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tn90p_warm_nights_pct,80.48551297516288,99.21906396277139,98.91581632653062,-0.3032476362407692,0.08333333333333333,baseline_referenced
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,txx_annual_max,38.412136548896704,55.97058983586787,25.409985422740526,-30.560604413127344,0.08333333333333333,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,hwfi_events_tmean_90p,12.25109674787498,95.6467410398427,97.76785714285714,2.121116103014444,0.075,baseline_referenced
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,hwfi_tmean_90p,287.1857843639253,100.0,99.17091836734694,-0.8290816326530575,0.075,baseline_referenced
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tas_annual_mean,26.297103038521723,80.91031288675511,36.525145772594755,-44.38516711416035,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tas_summer_mean,27.688484592218874,74.19471807539692,25.610422740524783,-48.58429533487214,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tasmax_summer_mean,32.61596985401793,67.70162259423796,23.387390670553938,-44.31423192368402,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tasmin_tropical_nights_gt25,111.6653206933151,44.14741326326024,43.30357142857143,-0.8438418346888099,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tnx_annual_max,27.578845710693194,62.317948699485264,22.622084548104958,-39.695864151380306,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,tx90p_hot_days_pct,68.38463272548542,99.83105131129507,98.97048104956268,-0.8605702617323914,0.06666666666666667,baseline_referenced
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,txge30_hot_days,207.45587972069842,58.736026662286356,23.35094752186589,-35.385079140420466,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,txge35_extreme_heat_days,31.177329692982955,15.36275359064924,21.98432944606414,6.621575855414902,0.06666666666666667,absolute_threshold
linear,cdf,Mizoram,Lawngtlai,mizoram|lawngtlai,ssp585,2060-2080,4,73.61762378244069,53.83548955296405,-19.78213422947664,643.0,650.0,wsdi_warm_spell_days,216.17167912352298,99.39565717053621,98.95225947521865,-0.44339769531755735,0.06666666666666667,baseline_referenced
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,hwa_heatwave_amplitude,37.012641740678404,74.22186676158836,36.106049562682216,-38.11581719890614,0.08333333333333333,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tn90p_warm_nights_pct,24.069579526328358,19.537451675411994,21.729227405247812,2.1917757298358183,0.08333333333333333,baseline_referenced
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,txx_annual_max,43.152668634057406,76.39042403535638,45.94569970845481,-30.444724326901564,0.08333333333333333,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,hwfi_events_tmean_90p,4.368396314229745,24.75004830332555,16.973396501457724,-7.776651801867825,0.075,baseline_referenced
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,hwfi_tmean_90p,51.36725809597683,14.325112746033549,19.068877551020407,4.743764804986858,0.075,baseline_referenced
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tas_annual_mean,24.250188777043665,71.84450728349644,17.028061224489797,-54.816446059006644,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tas_summer_mean,27.891716138627107,74.95560237364846,26.831268221574344,-48.12433415207411,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tasmax_summer_mean,35.318771451746386,77.14225883723515,35.322521865889215,-41.81973697134593,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tasmin_tropical_nights_gt25,36.229044109719936,14.302229546416134,16.864067055393587,2.5618375089774528,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tnx_annual_max,29.30677279045528,70.23270072691368,33.66435860058309,-36.568342126330585,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,tx90p_hot_days_pct,20.23422119350795,17.10182069933111,17.42893586005831,0.3271151607271996,0.06666666666666667,baseline_referenced
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,txge30_hot_days,161.05004432448135,45.486469222961595,17.44715743440233,-28.039311788559264,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,txge35_extreme_heat_days,68.6796625815852,33.84435400848308,30.402696793002914,-3.4416572154801663,0.06666666666666667,absolute_threshold
linear,cdf,Jharkhand,Lohardaga,jharkhand|lohardaga,ssp245,2020-2040,5,45.17557626118414,25.472698007774543,-19.702878253409597,591.0,618.0,wsdi_warm_spell_days,42.77142816148206,16.076966948301614,16.82762390670554,0.7506569584039262,0.06666666666666667,baseline_referenced
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,hwa_heatwave_amplitude,36.15981465952731,70.63446600410049,29.94715743440233,-40.68730856969816,0.08333333333333333,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tn90p_warm_nights_pct,26.627704622316354,23.150536129043253,30.475583090379008,7.3250469613357545,0.08333333333333333,baseline_referenced
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,txx_annual_max,39.776302589488076,61.84673282341274,30.69424198250729,-31.152490840905447,0.08333333333333333,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,hwfi_events_tmean_90p,4.236265352367202,23.561667711800613,15.861880466472304,-7.699787245328309,0.075,baseline_referenced
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,hwfi_tmean_90p,55.98509132451907,16.035571054805303,24.389577259475217,8.354006204669915,0.075,baseline_referenced
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tas_annual_mean,25.553648544279167,77.61754481800116,25.173104956268222,-52.444439861732945,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tas_summer_mean,27.12236839708645,72.07521974221537,23.314504373177844,-48.76071536903753,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tasmax_summer_mean,33.902685206961856,72.19600043004822,27.104591836734695,-45.09140859331352,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tasmin_tropical_nights_gt25,105.34729529508932,41.64778526891221,40.041909620991255,-1.6058756479209535,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tnx_annual_max,27.94883412134759,64.0126767685396,24.89978134110787,-39.11289542743174,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,tx90p_hot_days_pct,19.903757240529302,16.53403679665864,16.33564139941691,-0.19839539724172894,0.06666666666666667,baseline_referenced
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,txge30_hot_days,248.98327551925425,70.59271690912097,41.70007288629738,-28.89264402282359,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,txge35_extreme_heat_days,52.08813813129017,25.6678513326651,26.630830903790088,0.9629795711249862,0.06666666666666667,absolute_threshold
linear,cdf,Bihar,Supaul,bihar|supaul,ssp245,2020-2040,6,46.219893640202855,26.58801020408164,-19.631883436121214,575.0,601.0,wsdi_warm_spell_days,38.17421655731359,13.868010228754391,14.440597667638484,0.5725874388840921,0.06666666666666667,baseline_referenced
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,hwa_heatwave_amplitude,34.75537479946948,64.72671667346565,21.802113702623906,-42.92460297084174,0.08333333333333333,absolute_threshold
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,tn90p_warm_nights_pct,10.195478344074019,0.0,0.10021865889212828,0.10021865889212828,0.08333333333333333,baseline_referenced
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,txx_annual_max,43.71553012891339,78.81494900338977,50.59220116618076,-28.222747837209013,0.08333333333333333,absolute_threshold
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,hwfi_events_tmean_90p,1.9393446294906256,2.9032545067443483,5.348032069970846,2.4447775632264976,0.075,baseline_referenced
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,hwfi_tmean_90p,14.558302727104097,0.6909730030154957,6.040451895043732,5.349478892028236,0.075,baseline_referenced
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,tas_annual_mean,24.19325891720462,71.59236431296046,16.84584548104956,-54.74651883191089,0.06666666666666667,absolute_threshold
linear,cdf,Punjab,Tarn Taran,punjab|tarn taran,historical,1990-2010,7,41.5507299189515,21.928753644314863,-19.621976274636634,458.0,503.0,tas_summer_mean,26.073152026210366,68.14702908393808,19.925291545189506,-48.22173753874857,0.06666666666666667,absolute_threshold
