ruler_a,ruler_b,state,district,district_key,scenario,period,score_a,score_b,delta,abs_delta,rank_a,rank_b,rank_delta
linear,cdf,Andhra Pradesh,Kurnool,andhra pradesh|kurnool,ssp585,2040-2060,73.80173253767576,76.09405369290573,2.2923211552299705,2.2923211552299705,99.0,70.0,-29.0
linear,cdf,Andhra Pradesh,Kurnool,andhra pradesh|kurnool,ssp585,2060-2080,89.65154763365952,92.61601068999028,2.9644630563307572,2.9644630563307572,60.0,69.0,9.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,historical,1990-2010,48.83212038503099,43.062287414966,-5.769832970064989,5.769832970064989,61.0,36.0,-25.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,ssp245,2020-2040,58.8468593657379,54.33794946550049,-4.508909900237406,4.508909900237406,53.0,48.0,-5.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,ssp245,2040-2060,68.08078587038983,68.16842808551992,0.08764221513008863,0.08764221513008863,71.0,56.0,-15.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,ssp245,2060-2080,76.64803055165058,81.38165087463558,4.733620322985004,4.733620322985004,55.0,28.0,-27.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,ssp585,2020-2040,59.26074503159003,55.17933066083577,-4.08141437075426,4.08141437075426,58.0,60.0,2.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,ssp585,2040-2060,75.04417764266483,78.56110301263364,3.516925369968803,3.516925369968803,48.0,29.0,-19.0
linear,cdf,Andhra Pradesh,Nandyal,andhra pradesh|nandyal,ssp585,2060-2080,90.6301823382626,93.45314018464529,2.8229578463826925,2.8229578463826925,30.0,35.0,5.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,historical,1990-2010,49.10310557340083,42.05023080660836,-7.0528747667924705,7.0528747667924705,51.0,49.0,-2.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,ssp245,2020-2040,58.67174233091631,52.50273323615162,-6.169009094764689,6.169009094764689,59.0,70.0,11.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,ssp245,2040-2060,67.81207010213724,66.49538386783286,-1.3166862343043846,1.3166862343043846,79.0,86.0,7.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,ssp245,2060-2080,76.56145005092,79.9533831389699,3.391933088049896,3.391933088049896,60.0,49.0,-11.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,ssp585,2020-2040,59.010781873458825,53.52541909620992,-5.485362777248902,5.485362777248902,68.0,79.0,11.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,ssp585,2040-2060,74.47939015055162,76.2106717687075,1.731281618155876,1.731281618155876,66.0,67.0,1.0
linear,cdf,Andhra Pradesh,Ntr,andhra pradesh|ntr,ssp585,2060-2080,90.55692790587537,92.52991375121479,1.972985845339423,1.972985845339423,34.0,73.0,39.0
