ruler,state,district,district_key,scenario,period,composite,weight_coverage,composite_gated,clamped_metric_count,composite_baseline_referenced,coverage_baseline_referenced,composite_absolute_threshold,coverage_absolute_threshold,score__tas_annual_mean,score__tasmax_summer_mean,score__tas_summer_mean,score__txx_annual_max,score__tn90p_warm_nights_pct,score__hwa_heatwave_amplitude,score__txge30_hot_days,score__txge35_extreme_heat_days,score__tasmin_tropical_nights_gt25,score__hwfi_tmean_90p,score__hwfi_events_tmean_90p,score__wsdi_warm_spell_days,score__tnx_annual_max,score__tx90p_hot_days_pct
cdf,Madhya Pradesh,Shivpuri,madhya pradesh|shivpuri,ssp245,2040-2060,59.61081754130224,1.0,59.61081754130224,0,45.4798071826133,1.0,67.79192880159582,1.0000000000000004,49.66290087463557,78.50765306122449,70.94569970845481,83.22704081632654,41.91873177842566,73.00473760932945,48.02295918367347,70.21683673469387,47.9682944606414,43.92310495626822,48.64249271137026,46.92966472303207,83.40925655976676,46.67456268221574
cdf,Madhya Pradesh,Shivpuri,madhya pradesh|shivpuri,ssp245,2060-2080,70.08351554907678,1.0,70.08351554907678,0,60.14527564272463,1.0,75.83723338959645,1.0000000000000004,60.39540816326531,85.26785714285714,80.49380466472303,90.3152332361516,55.38447521865889,81.98797376093295,53.85386297376093,75.64686588921283,58.73724489795919,56.204446064139944,65.78899416909621,62.47266763848396,90.67966472303208,61.853134110787174
cdf,Madhya Pradesh,Shivpuri,madhya pradesh|shivpuri,ssp585,2020-2040,43.502034742468425,1.0,43.502034742468425,0,22.383961701563745,1.0,55.72828755562376,1.0000000000000004,34.994533527696795,67.64759475218659,57.51639941690962,72.80430029154519,18.831997084548107,59.70298833819242,33.55502915451895,59.84876093294461,37.25400874635569,19.105320699708454,24.845116618075803,25.7015306122449,72.9682944606414,24.426020408163264
cdf,Madhya Pradesh,Shivpuri,madhya pradesh|shivpuri,ssp585,2040-2060,66.38954689018466,1.0,66.38954689018466,0,54.026553803339525,1.0,73.54706920362129,1.0000000000000004,57.862609329446066,82.35240524781341,78.03389212827989,87.12645772594752,52.46902332361516,77.74234693877551,51.41217201166181,75.9384110787172,57.78972303206997,52.90634110787172,53.3618804664723,57.06086005830904,89.22193877551021,54.947157434402335
cdf,Madhya Pradesh,Shivpuri,madhya pradesh|shivpuri,ssp585,2060-2080,87.3194545675413,1.0,87.3194545675413,0,84.80941889742911,1.0,88.77263311339573,1.0000000000000004,82.88083090379008,94.14176384839651,92.88447521865889,97.03899416909621,84.28389212827989,90.42456268221575,69.54263848396502,89.71392128279884,81.89686588921283,85.2314139941691,83.71902332361516,85.55940233236151,97.95007288629738,85.4682944606414
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,historical,1990-2010,28.53255587949466,1.0,28.53255587949466,0,4.758315663927909,1.0,42.296589688506984,1.0000000000000004,26.32106413994169,49.444241982507286,39.31304664723032,60.45007288629738,3.7080903790087465,42.119169096209916,27.19569970845481,38.4384110787172,29.16362973760933,4.163629737609329,5.584912536443149,7.443513119533527,63.72995626822158,3.125
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,ssp245,2020-2040,38.83138969873664,1.0,38.83138969873664,0,15.44112774980122,1.0,52.37312030075188,1.0000000000000004,32.37062682215743,62.454446064139944,48.18695335276968,73.38739067055394,15.424562682215743,63.11042274052478,32.37062682215743,45.143950437317784,35.63228862973761,14.458819241982507,15.807215743440233,15.73432944606414,70.76348396501457,15.861880466472304
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,ssp245,2040-2060,57.42696185617105,1.0,57.42696185617105,0,43.62369135966075,1.0,65.41832898572963,1.0000000000000004,47.166545189504376,73.442055393586,63.01931486880466,86.03316326530613,43.17602040816327,77.01348396501457,46.07325072886297,53.23432944606414,51.35750728862974,43.12135568513119,44.41508746355685,43.795553935860056,83.37281341107872,43.68622448979592
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,ssp245,2060-2080,68.95362609329449,1.0,68.95362609329449,0,59.87982043466738,1.0,74.20688200092067,1.0000000000000004,57.00619533527697,80.9311224489796,72.98651603498543,92.02806122448979,56.204446064139944,89.75036443148689,53.52587463556851,60.231413994169095,62.49088921282799,57.71683673469388,63.78462099125365,60.75983965014577,90.57033527696792,61.63447521865889
cdf,Madhya Pradesh,Sidhi,madhya pradesh|sidhi,ssp585,2020-2040,40.24842079689019,1.0,40.24842079689019,0,18.092366816856615,1.0,53.07560994322541,1.0000000000000004,32.880830903790084,62.49088921282799,48.49672011661808,74.15269679300292,19.032434402332363,65.49744897959184,32.261297376093296,45.76348396501458,37.14467930029154,17.2649416909621,17.04628279883382,19.196428571428573,70.61771137026238,17.92091836734694
