state,district,district_key,baseline_score,baseline_available_metric_count,modified_score,modified_available_metric_count,scenario,state_partition,score_delta,available_metric_count_delta,baseline_rank,modified_rank,rank_shift,abs_rank_shift
Andhra Pradesh,Vizianagaram,andhra pradesh|vizianagaram,53.356241062659805,14,52.36142458128246,15,S1_correlated_hwa,Andhra Pradesh,-0.9948164813773417,1,19.0,20.0,1.0,1.0
Andhra Pradesh,West Godavari,andhra pradesh|west godavari,64.05968808352598,14,64.24691131839064,15,S1_correlated_hwa,Andhra Pradesh,0.18722323486466053,1,3.0,3.0,0.0,0.0
Andhra Pradesh,Y.S.R,andhra pradesh|ysr,62.26358546571048,14,63.68462118070861,15,S1_correlated_hwa,Andhra Pradesh,1.4210357149981334,1,5.0,5.0,0.0,0.0
Arunachal Pradesh,Anjaw,arunachal pradesh|anjaw,32.29517130465242,14,31.216781664598624,15,S1_correlated_hwa,Arunachal Pradesh,-1.0783896400537962,1,19.0,19.0,0.0,0.0
Arunachal Pradesh,Changlang,arunachal pradesh|changlang,52.98274651604363,14,52.65071059677781,15,S1_correlated_hwa,Arunachal Pradesh,-0.3320359192658202,1,8.0,8.0,0.0,0.0
Arunachal Pradesh,Dibang Valley,arunachal pradesh|dibang valley,25.65333341117561,14,25.23665539607806,15,S1_correlated_hwa,Arunachal Pradesh,-0.4166780150975491,1,21.0,21.0,0.0,0.0
Arunachal Pradesh,East Kameng,arunachal pradesh|east kameng,23.6581887969562,14,23.9761051621655,15,S1_correlated_hwa,Arunachal Pradesh,0.31791636520929956,1,23.0,23.0,0.0,0.0
Arunachal Pradesh,East Siang,arunachal pradesh|east siang,67.49044559377344,14,68.02114305320295,15,S1_correlated_hwa,Arunachal Pradesh,0.5306974594295042,1,2.0,2.0,0.0,0.0
Arunachal Pradesh,Itanagar Capital Complex,arunachal pradesh|itanagar capital complex,64.64475076340514,14,64.82321148822685,15,S1_correlated_hwa,Arunachal Pradesh,0.17846072482170428,1,4.0,4.0,0.0,0.0
Arunachal Pradesh,Kamle,arunachal pradesh|kamle,47.009273377564654,14,47.071396566330954,15,S1_correlated_hwa,Arunachal Pradesh,0.062123188766300075,1,14.0,14.0,0.0,0.0
Arunachal Pradesh,Kra Daadi,arunachal pradesh|kra daadi,39.40657171230987,14,39.49462483165983,15,S1_correlated_hwa,Arunachal Pradesh,0.08805311934995785,1,17.0,17.0,0.0,0.0
Arunachal Pradesh,Kurung Kumey,arunachal pradesh|kurung kumey,22.349848403529617,14,22.256538250065642,15,S1_correlated_hwa,Arunachal Pradesh,-0.09331015346397464,1,24.0,24.0,0.0,0.0
Arunachal Pradesh,Leparada,arunachal pradesh|leparada,56.12996396733105,14,56.382968800934556,15,S1_correlated_hwa,Arunachal Pradesh,0.2530048336035051,1,6.0,5.0,-1.0,1.0
Arunachal Pradesh,Lohit,arunachal pradesh|lohit,56.327482191029624,14,56.31309670477232,15,S1_correlated_hwa,Arunachal Pradesh,-0.014385486257303626,1,5.0,6.0,1.0,1.0
Arunachal Pradesh,Longding,arunachal pradesh|longding,52.37486930784524,14,51.73387683316164,15,S1_correlated_hwa,Arunachal Pradesh,-0.6409924746835998,1,9.0,9.0,0.0,0.0
Arunachal Pradesh,Lower Dibang Valley,arunachal pradesh|lower dibang valley,51.39767284423975,14,51.59157078398765,15,S1_correlated_hwa,Arunachal Pradesh,0.19389793974789882,1,11.0,10.0,-1.0,1.0
Arunachal Pradesh,Lower Siang,arunachal pradesh|lower siang,65.03909943373286,14,65.42578580327655,15,S1_correlated_hwa,Arunachal Pradesh,0.3866863695436962,1,3.0,3.0,0.0,0.0
Arunachal Pradesh,Lower Subansiri,arunachal pradesh|lower subansiri,42.00891355930693,14,42.06930713118091,15,S1_correlated_hwa,Arunachal Pradesh,0.060393571873980534,1,16.0,16.0,0.0,0.0
Arunachal Pradesh,Namsai,arunachal pradesh|namsai,81.00747885562296,14,81.61566355364506,15,S1_correlated_hwa,Arunachal Pradesh,0.6081846980221002,1,1.0,1.0,0.0,0.0
Arunachal Pradesh,Pakke Kessang,arunachal pradesh|pakke kessang,54.92914942084255,14,55.38952148058284,15,S1_correlated_hwa,Arunachal Pradesh,0.46037205974029405,1,7.0,7.0,0.0,0.0
Arunachal Pradesh,Papum Pare,arunachal pradesh|papum pare,48.64025092853756,14,48.64844130677195,15,S1_correlated_hwa,Arunachal Pradesh,0.008190378234388618,1,13.0,13.0,0.0,0.0
Arunachal Pradesh,Shi Yomi,arunachal pradesh|shi yomi,18.938172849432295,14,18.362289353958577,15,S1_correlated_hwa,Arunachal Pradesh,-0.5758834954737182,1,25.0,25.0,0.0,0.0
Arunachal Pradesh,Siang,arunachal pradesh|siang,44.31667600194476,14,44.553676606025704,15,S1_correlated_hwa,Arunachal Pradesh,0.23700060408094714,1,15.0,15.0,0.0,0.0
Arunachal Pradesh,Tawang,arunachal pradesh|tawang,1.5149465641403115,14,1.6437042013380856,15,S1_correlated_hwa,Arunachal Pradesh,0.1287576371977741,1,26.0,26.0,0.0,0.0
Arunachal Pradesh,Tirap,arunachal pradesh|tirap,51.61599932631331,14,51.130709500624654,15,S1_correlated_hwa,Arunachal Pradesh,-0.4852898256886533,1,10.0,11.0,1.0,1.0
Arunachal Pradesh,Upper Siang,arunachal pradesh|upper siang,32.527566499167584,14,32.540761566154885,15,S1_correlated_hwa,Arunachal Pradesh,0.013195066987300663,1,18.0,18.0,0.0,0.0
Arunachal Pradesh,Upper Subansiri,arunachal pradesh|upper subansiri,30.07024189084056,14,29.77507486736049,15,S1_correlated_hwa,Arunachal Pradesh,-0.29516702348006874,1,20.0,20.0,0.0,0.0
Arunachal Pradesh,West Kameng,arunachal pradesh|west kameng,23.952610429814026,14,24.326386621472366,15,S1_correlated_hwa,Arunachal Pradesh,0.3737761916583402,1,22.0,22.0,0.0,0.0
Arunachal Pradesh,West Siang,arunachal pradesh|west siang,50.029466629746814,14,50.2284259944625,15,S1_correlated_hwa,Arunachal Pradesh,0.19895936471568376,1,12.0,12.0,0.0,0.0
Assam,Bajali,assam|bajali,71.79242052724095,14,72.42688026730305,15,S1_correlated_hwa,Assam,0.6344597400620984,1,11.0,11.0,0.0,0.0
Assam,Baksa,assam|baksa,61.345197048278145,14,62.22998154090552,15,S1_correlated_hwa,Assam,0.8847844926273751,1,21.0,21.0,0.0,0.0
Assam,Barpeta,assam|barpeta,72.66101344805914,14,72.58271469903632,15,S1_correlated_hwa,Assam,-0.07829874902282086,1,9.0,10.0,1.0,1.0
Assam,Biswanath,assam|biswanath,72.20079668012798,14,73.65426221315278,15,S1_correlated_hwa,Assam,1.4534655330247972,1,10.0,8.0,-2.0,2.0
Assam,Bongaigaon,assam|bongaigaon,70.07134295549604,14,69.9909961255495,15,S1_correlated_hwa,Assam,-0.08034682994653508,1,14.0,14.0,0.0,0.0
Assam,Cachar,assam|cachar,56.110746133573265,14,55.383582863682854,15,S1_correlated_hwa,Assam,-0.7271632698904114,1,27.0,28.0,1.0,1.0
Assam,Charaideo,assam|charaideo,40.90459473185704,14,40.60670542192565,15,S1_correlated_hwa,Assam,-0.29788930993138507,1,32.0,32.0,0.0,0.0
Assam,Chirang,assam|chirang,60.50197871492983,14,61.184979120540376,15,S1_correlated_hwa,Assam,0.6830004056105494,1,22.0,22.0,0.0,0.0
Assam,Darrang,assam|darrang,75.61091229088925,14,76.64083683675959,15,S1_correlated_hwa,Assam,1.0299245458703439,1,3.0,1.0,-2.0,2.0
Assam,Dhemaji,assam|dhemaji,50.673502634163604,14,51.50913776364202,15,S1_correlated_hwa,Assam,0.835635129478419,1,29.0,29.0,0.0,0.0
Assam,Dhubri,assam|dhubri,74.61493723061666,14,74.76487180487081,15,S1_correlated_hwa,Assam,0.14993457425414647,1,6.0,6.0,0.0,0.0
Assam,Dibrugarh,assam|dibrugarh,46.44422866657576,14,46.902868461646854,15,S1_correlated_hwa,Assam,0.4586397950710932,1,31.0,31.0,0.0,0.0
Assam,Dima Hasao,assam|dima hasao,18.814064502031925,14,17.377422444004832,15,S1_correlated_hwa,Assam,-1.4366420580270933,1,35.0,35.0,0.0,0.0
Assam,Goalpara,assam|goalpara,70.56381314565452,14,69.82165254596453,15,S1_correlated_hwa,Assam,-0.7421605996899956,1,13.0,15.0,2.0,2.0
Assam,Golaghat,assam|golaghat,57.96980017897247,14,58.603969350581,15,S1_correlated_hwa,Assam,0.6341691716085336,1,24.0,24.0,0.0,0.0
Assam,Hailakandi,assam|hailakandi,75.46907651105636,14,74.91839402826719,15,S1_correlated_hwa,Assam,-0.5506824827891705,1,4.0,4.0,0.0,0.0
Assam,Hojai,assam|hojai,63.060484644193785,14,63.29216277637848,15,S1_correlated_hwa,Assam,0.23167813218469746,1,19.0,20.0,1.0,1.0
Assam,Jorhat,assam|jorhat,60.22746704988203,14,60.39581176874648,15,S1_correlated_hwa,Assam,0.16834471886445357,1,23.0,23.0,0.0,0.0
Assam,Kamrup,assam|kamrup,69.42094037609347,14,68.83701454042455,15,S1_correlated_hwa,Assam,-0.5839258356689214,1,16.0,18.0,2.0,2.0
Assam,Kamrup Metro,assam|kamrup metro,70.92857233992943,14,70.58861689410551,15,S1_correlated_hwa,Assam,-0.339955445823918,1,12.0,12.0,0.0,0.0
Assam,Karbi Anglong,assam|karbi anglong,40.4460268492051,14,40.5327819922172,15,S1_correlated_hwa,Assam,0.0867551430121054,1,33.0,33.0,0.0,0.0
Assam,Karimganj,assam|karimganj,75.16937102136684,14,74.85988517703619,15,S1_correlated_hwa,Assam,-0.30948584433065207,1,5.0,5.0,0.0,0.0
Assam,Kokrajhar,assam|kokrajhar,69.63304493428568,14,70.36475102353947,15,S1_correlated_hwa,Assam,0.731706089253791,1,15.0,13.0,-2.0,2.0
Assam,Lakhimpur,assam|lakhimpur,62.81675389280978,14,63.5851034265511,15,S1_correlated_hwa,Assam,0.768349533741322,1,20.0,19.0,-1.0,1.0
Assam,Majuli,assam|majuli,68.58145429875559,14,69.14516543857492,15,S1_correlated_hwa,Assam,0.5637111398193326,1,17.0,17.0,0.0,0.0
Assam,Marigaon,assam|marigaon,75.81958555359182,14,76.29209883710129,15,S1_correlated_hwa,Assam,0.4725132835094712,1,2.0,3.0,1.0,1.0
Assam,Nagaon,assam|nagaon,73.0027034038034,14,73.77978525834003,15,S1_correlated_hwa,Assam,0.7770818545366325,1,8.0,7.0,-1.0,1.0
Assam,Nalbari,assam|nalbari,73.11171946473948,14,73.373383268195,15,S1_correlated_hwa,Assam,0.26166380345551943,1,7.0,9.0,2.0,2.0
Assam,Sivasagar,assam|sivasagar,57.484548854616655,14,57.5887556005754,15,S1_correlated_hwa,Assam,0.10420674595874857,1,25.0,26.0,1.0,1.0
Assam,Sonitpur,assam|sonitpur,67.85644361047807,14,69.68004667111087,15,S1_correlated_hwa,Assam,1.8236030606328058,1,18.0,16.0,-2.0,2.0
Assam,South Salmara Mancachar,assam|south salmara mancachar,76.27734945813096,14,76.30004885906067,15,S1_correlated_hwa,Assam,0.022699400929710123,1,1.0,2.0,1.0,1.0
Assam,Tamulpur,assam|tamulpur,56.644135238824646,14,57.624801186746105,15,S1_correlated_hwa,Assam,0.9806659479214588,1,26.0,25.0,-1.0,1.0
Assam,Tinsukia,assam|tinsukia,49.973422307024386,14,50.878591076285296,15,S1_correlated_hwa,Assam,0.9051687692609107,1,30.0,30.0,0.0,0.0
Assam,Udalguri,assam|udalguri,55.48853596154764,14,56.962829640618,15,S1_correlated_hwa,Assam,1.4742936790703567,1,28.0,27.0,-1.0,1.0
Assam,West Karbi Anglong,assam|west karbi anglong,34.81121432215888,14,33.23887223608173,15,S1_correlated_hwa,Assam,-1.5723420860771498,1,34.0,34.0,0.0,0.0
Bihar,Araria,bihar|araria,37.38546010841372,14,35.60968845348629,15,S1_correlated_hwa,Bihar,-1.775771654927425,1,37.0,37.0,0.0,0.0
Bihar,Arwal,bihar|arwal,66.80139175556096,14,67.88254195187649,15,S1_correlated_hwa,Bihar,1.0811501963155337,1,5.0,4.0,-1.0,1.0
Bihar,Aurangabad,bihar|aurangabad,62.5817838371093,14,64.06535951326063,15,S1_correlated_hwa,Bihar,1.4835756761513323,1,16.0,14.0,-2.0,2.0
Bihar,Banka,bihar|banka,54.73102392609165,14,54.587017700268696,15,S1_correlated_hwa,Bihar,-0.14400622582295597,1,29.0,29.0,0.0,0.0
Bihar,Begusarai,bihar|begusarai,60.63112052986456,14,60.12265832851206,15,S1_correlated_hwa,Bihar,-0.5084622013525006,1,20.0,20.0,0.0,0.0
Bihar,Bhagalpur,bihar|bhagalpur,55.45805785535324,14,55.01387612464823,15,S1_correlated_hwa,Bihar,-0.44418173070501155,1,28.0,28.0,0.0,0.0
Bihar,Bhojpur,bihar|bhojpur,66.1432584771948,14,67.1422179562509,15,S1_correlated_hwa,Bihar,0.9989594790560972,1,8.0,6.0,-2.0,2.0
Bihar,Buxar,bihar|buxar,65.50240445833771,14,66.85707594144388,15,S1_correlated_hwa,Bihar,1.3546714831061735,1,12.0,7.0,-5.0,5.0
